2.369703791414765059e-01,2.368873614513541392e-01,2.370769401420127764e-01,2.371032127604476569e-01,2.369959195823211628e-01,2.367465456102388066e-01,2.369459918981680069e-01,2.370636295204915645e-01,2.369202751165863652e-01,2.366566168974024997e-01,2.370582223045580861e-01,2.370416530249191411e-01,2.370341285414767629e-01,2.368709997688123459e-01,2.370710526883335334e-01
2.371701195933052786e-01,2.370870797212330794e-01,2.372801343645918326e-01,2.373075449232833756e-01,2.371956563484932945e-01,2.369464691912669119e-01,2.371470641320158890e-01,2.372646849725726925e-01,2.371209678021933553e-01,2.368552461148229760e-01,2.372607025537232239e-01,2.372444015861772948e-01,2.372347936527314793e-01,2.370694201046034677e-01,2.372721983301902537e-01
2.372677912480453399e-01,2.371847230257859707e-01,2.373796970785934102e-01,2.374077289459389506e-01,2.372933310317451583e-01,2.370441959442992630e-01,2.372454520968183267e-01,2.373630870189688269e-01,2.372191451944473395e-01,2.369522543252737534e-01,2.373598750004271840e-01,2.373437160383862210e-01,2.373329785259060409e-01,2.371663573919491341e-01,2.373706506642109526e-01
2.373480542447481689e-01,2.372649752389009437e-01,2.374613811561248899e-01,2.374898810649230807e-01,2.373735930278437767e-01,2.371245296718842988e-01,2.373262617448267664e-01,2.374438921409458558e-01,2.372997983930554000e-01,2.370320544775924854e-01,2.374412653729885692e-01,2.374252163092627765e-01,2.374136226870127708e-01,2.372460760422574755e-01,2.374514929877487301e-01
2.374910798791270428e-01,2.374079783818814349e-01,2.376069755762185154e-01,2.376363212104352363e-01,2.375166177874454831e-01,2.372676748021660398e-01,2.374702731345594287e-01,2.375878996548079214e-01,2.374435264706628579e-01,2.371742332862890323e-01,2.375863290036142605e-01,2.375704776885557701e-01,2.375573386061123338e-01,2.373881155674169574e-01,2.375955679158150979e-01
2.375920301413427527e-01,2.375089286251578224e-01,2.377096756298053004e-01,2.377395990119574865e-01,2.376175626878915537e-01,2.373687491123721294e-01,2.375719070329156690e-01,2.376895089414668705e-01,2.375449699876698850e-01,2.372746586550313064e-01,2.376886668737587804e-01,2.376729548900339273e-01,2.376587525203886497e-01,2.374884050375485889e-01,2.376972222663341905e-01
2.376649877175291137e-01,2.375818890678995932e-01,2.377840657360133503e-01,2.378144624212422675e-01,2.376905149759600266e-01,2.374418162755254358e-01,2.376454265850151959e-01,2.377630042082527484e-01,2.376183341673943350e-01,2.373471962860722873e-01,2.377627603498589093e-01,2.377471633036915555e-01,2.377320884487497121e-01,2.375608236840293652e-01,2.377707542627813531e-01
2.376717585907929531e-01,2.375886476236450107e-01,2.377908220635112091e-01,2.378212126181199204e-01,2.376972897312705779e-01,2.374485517866212203e-01,2.376521819793640244e-01,2.377697774907151784e-01,2.376250890489721157e-01,2.373539297177967855e-01,2.377695201859206520e-01,2.377539182588930544e-01,2.377388607391584530e-01,2.375675912705711157e-01,2.377775278627154154e-01
2.376209718048342689e-01,2.375378752352020062e-01,2.377391911415761561e-01,2.377693045315608655e-01,2.376465010499311803e-01,2.373977452615000094e-01,2.376010768354142322e-01,2.377186635620461286e-01,2.375740781966606263e-01,2.373034449868776097e-01,2.377180634064419151e-01,2.377023986135645695e-01,2.376878441199935799e-01,2.375171335228103142e-01,2.377263913873067236e-01
2.375597389496426626e-01,2.374766488525887898e-01,2.376767504239468143e-01,2.377064657027709582e-01,2.375852698846644684e-01,2.373364447842995772e-01,2.375393772093910005e-01,2.376569716476695238e-01,2.375125110878875678e-01,2.372425963882233424e-01,2.376558724365893660e-01,2.376401134217313027e-01,2.376262884451036950e-01,2.374563614162909786e-01,2.376646680057469263e-01
2.374278665924124399e-01,2.373447898138688061e-01,2.375426050035821246e-01,2.375715711997758439e-01,2.374534003517059788e-01,2.372044483361828437e-01,2.374066273458074194e-01,2.375242346685325079e-01,2.373800108006598186e-01,2.371114510170259093e-01,2.375221969699933267e-01,2.375062609778031408e-01,2.374938080901921600e-01,2.373253569431289789e-01,2.375318717411382674e-01
2.373339877353659588e-01,2.372509226355846157e-01,2.374469340918878568e-01,2.374753098581705579e-01,2.373595233550879202e-01,2.371104749346904794e-01,2.373120576069728260e-01,2.374296733923381419e-01,2.372856380258335229e-01,2.370181493166145514e-01,2.374268965121292263e-01,2.374108213539575796e-01,2.373994493874282963e-01,2.372321631673687536e-01,2.374372636610039833e-01
2.371042288805494669e-01,2.370211471314804530e-01,2.372136656167713742e-01,2.372408807761401395e-01,2.371297804500498985e-01,2.368804207499716485e-01,2.370809142816950321e-01,2.371986033985020448e-01,2.370548737174730802e-01,2.367893866217316012e-01,2.371943551564290320e-01,2.371779954822469672e-01,2.371687677050877407e-01,2.370037177942617979e-01,2.372061042097277361e-01
2.373312722482540660e-01,2.372481797665634551e-01,2.374443975366070103e-01,2.374728294136611295e-01,2.373568158468879752e-01,2.371076958130091950e-01,2.373093902578456427e-01,2.374270428436296709e-01,2.372829465501106183e-01,2.370152872137092359e-01,2.374243240343684447e-01,2.374082548374429613e-01,2.373967930348334643e-01,2.372293605720921239e-01,2.374346392520597093e-01
2.374464680007687400e-01,2.373633879184123274e-01,2.375615956858455058e-01,2.375906900530264376e-01,2.374720015946428509e-01,2.372230681434735755e-01,2.374253782190127449e-01,2.375429848054241011e-01,2.373987187584668257e-01,2.371299244509462167e-01,2.375411072128551515e-01,2.375252012178555860e-01,2.375125140599516349e-01,2.373438089891902469e-01,2.375506320873931876e-01
2.374189827831560129e-01,2.373359000437484656e-01,2.375335771262753470e-01,2.375624951091744042e-01,2.374445188410313490e-01,2.371955376942044003e-01,2.373976825082414199e-01,2.375153004188506056e-01,2.373710806237115112e-01,2.371025901873942965e-01,2.375131991546991783e-01,2.374972498869608872e-01,2.374848886584720320e-01,2.373165232876918995e-01,2.375229341150918716e-01
2.374387903670480415e-01,2.373557008748694852e-01,2.375538426834291339e-01,2.375829111458465648e-01,2.374643271228265573e-01,2.372153589354840386e-01,2.374176636562442266e-01,2.375352848158822916e-01,2.373910107949296078e-01,2.371222374826928159e-01,2.375333701932133001e-01,2.375174553491579132e-01,2.375048204839150523e-01,2.373361531042552375e-01,2.375429306834896948e-01
2.372945891850259392e-01,2.372114767927567813e-01,2.374074665538045414e-01,2.374358144072824528e-01,2.373201397440941607e-01,2.370709396642768640e-01,2.372725945025705996e-01,2.373902791728785544e-01,2.372461743806961176e-01,2.369786109166333588e-01,2.373874451803786312e-01,2.373713502118207086e-01,2.373600528055507530e-01,2.371927569172294914e-01,2.373978703079006602e-01
2.371755670583857722e-01,2.370925120783368145e-01,2.372858618912557505e-01,2.373133632791668279e-01,2.372011076593855960e-01,2.369518944063392640e-01,2.371526090077830939e-01,2.372702476001613270e-01,2.371264796363981853e-01,2.368605582907379048e-01,2.372663727274804957e-01,2.372500894877275779e-01,2.372403217953986676e-01,2.370747510246944134e-01,2.372777690147797602e-01
2.372057165824845160e-01,2.371226756913397404e-01,2.373163993158846075e-01,2.373440303067387847e-01,2.372312516058031617e-01,2.369821107140456795e-01,2.371829212899505823e-01,2.373005341887222119e-01,2.371567521116528243e-01,2.368906392913148751e-01,2.372968292894438447e-01,2.372805812024417482e-01,2.372705680714890797e-01,2.371047641145603013e-01,2.373080648052504904e-01
2.370657115174314988e-01,2.369826878062483155e-01,2.371738166713367180e-01,2.372005984767983078e-01,2.370912490973721698e-01,2.368419707238457461e-01,2.370419228015729629e-01,2.371595473245145524e-01,2.370160369898628994e-01,2.367514656759074632e-01,2.371547794631987116e-01,2.371383313244181112e-01,2.371298726574507520e-01,2.369657447121355509e-01,2.371670105985485000e-01
2.370209677839985873e-01,2.369379620686871413e-01,2.371282048242047136e-01,2.371547019525483968e-01,2.370465024220780870e-01,2.367972155809701107e-01,2.369968541966727404e-01,2.371144651027644046e-01,2.369710658985713370e-01,2.367070434152218072e-01,2.371093465696668401e-01,2.370928347487213650e-01,2.370848911911087042e-01,2.369213416555845109e-01,2.371219050124534766e-01
2.369585257323401084e-01,2.368755249519132189e-01,2.370645855112785971e-01,2.370906944799227312e-01,2.369840624452189404e-01,2.367347037887482242e-01,2.369339560997989202e-01,2.370515764952899618e-01,2.369082967290775665e-01,2.366449712337159172e-01,2.370459707278363692e-01,2.370293666573095870e-01,2.370221350798145665e-01,2.368593477158267568e-01,2.370589858109521664e-01
2.368765416325196993e-01,2.367935428996997271e-01,2.369813570223106014e-01,2.370070553481793130e-01,2.369020815240893973e-01,2.366526371355395786e-01,2.368514874333085551e-01,2.369691224131353635e-01,2.368259638020538682e-01,2.365633673305074514e-01,2.369629997245804864e-01,2.369462971805265106e-01,2.369398203704744799e-01,2.367778350105113894e-01,2.369764995644582373e-01
2.368465531265812607e-01,2.367635385451821173e-01,2.369509712078018970e-01,2.369765366372661719e-01,2.368720991729395819e-01,2.366225762741797356e-01,2.368213310931822080e-01,2.369389944246125257e-01,2.367958479932446292e-01,2.365334441986823855e-01,2.369326967902350423e-01,2.369159578131296851e-01,2.369097333715550480e-01,2.367479852399191065e-01,2.369463622305853501e-01
2.368478865258885346e-01,2.367648883663409920e-01,2.369519387370731811e-01,2.369773851570288192e-01,2.368734285814829144e-01,2.366239295022461442e-01,2.368225345969800222e-01,2.369401794950015128e-01,2.367970940987174366e-01,2.365349430936921626e-01,2.369337393762270816e-01,2.369169762404673696e-01,2.369109627909005700e-01,2.367494685373104368e-01,2.369475369629775174e-01
2.367386390141789920e-01,2.366556647056395624e-01,2.368408924580466535e-01,2.368657475623806574e-01,2.367641791581744648e-01,2.365146208909517656e-01,2.367126032512850697e-01,2.368302392321459948e-01,2.366873625194917119e-01,2.364263160755738780e-01,2.368230644419143938e-01,2.368061652852971599e-01,2.368012284365730857e-01,2.366409173386433695e-01,2.368375490376106451e-01
2.367139690106034311e-01,2.366309872601491393e-01,2.368157756053491658e-01,2.368404823718021635e-01,2.367395128435187679e-01,2.364898984519494263e-01,2.366877527398140446e-01,2.368054056975901212e-01,2.366625593600045208e-01,2.364017548468322905e-01,2.367980403798683742e-01,2.367811033908343854e-01,2.367764432126276686e-01,2.366164107822865958e-01,2.368127044122918801e-01
2.368422410762159314e-01,2.367592499541657791e-01,2.369463481477075140e-01,2.369718134367318207e-01,2.368677807706167371e-01,2.366183075567283023e-01,2.368169161793000910e-01,2.369345502032567108e-01,2.367914709092032444e-01,2.365293050709471601e-01,2.369281371485342791e-01,2.369113805062491307e-01,2.369053288669621948e-01,2.367438073828032896e-01,2.369419086876652092e-01
2.368220585218931140e-01,2.367390530314950337e-01,2.369259831978580144e-01,2.369513867065172474e-01,2.368476032505172080e-01,2.365980720149185312e-01,2.367966509374383188e-01,2.369143081620650182e-01,2.367712230675209362e-01,2.365091284500428215e-01,2.369078105363354170e-01,2.368910350211734239e-01,2.368851041335430785e-01,2.367236834559877656e-01,2.369216627524511898e-01
2.368359642144444444e-01,2.367529777626899701e-01,2.369399016945877290e-01,2.369653114972202490e-01,2.368615029746882483e-01,2.366120316850144067e-01,2.368105767692282038e-01,2.369282064744502037e-01,2.367851507455881188e-01,2.365230949322787712e-01,2.369217256073800904e-01,2.369049568746116885e-01,2.368990050676467729e-01,2.367375979004435471e-01,2.369355603302830404e-01
